Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2018_PWD_20040_1,TENDER GANPATI KUN KA TAR ROAD,R/R damages on Ganpati Kun Ka Tar road km 0/0 to 20/500,C/O RCC slab culvert span 7.50 mtr at RD 4/930,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Mar-2018 06:00 PM,NA ,120.0,No ,No,Offline,17-Mar-2018 11:30 AM,PWD,EE MANDI DIVISION NO-II HPPWD MANDI,175001.0,2.0,"22,17,393",yogesh,0,Accepted-AOC,27-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2018_PWD_21480_12,NIT No. 3190-3260 dated 24.05.2018,Ordinary repair to Nahan Do Sarka Sarahan Kumarhatti road km 0/0 to 78/0 on NH 907A,Construction of PCC Toe wall to existing culvert at RD 11/600 to 11/606 and providing Boulder apron along the left side of Nallah.,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,05-Jun-2018 04:00 PM,NA ,120.0,No ,No,Offline,25-Jun-2018 11:30 AM,PWD,Nahan,173001.0,2.0,"2,04,920",DALEEP TOMAR,"240,901",Accepted-AOC,02-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'repair': 1}
2018_PWD_21480_8,NIT No. 3190-3260 dated 24.05.2018,Ordinary repair to Kala Amb Paonta Sahib Dehradun road NH 72 (New NH 07) km 46/0 to 103/0,C/o PCC U-shape drain between km 49/855 to 49/870 on down stream side of existing culvert for river training work,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,05-Jun-2018 04:00 PM,NA ,120.0,No ,No,Offline,25-Jun-2018 11:30 AM,PWD,Nahan,173001.0,2.0,"2,35,164",Sohan Singh,"214,836",Rejected-AOC,02-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'repair': 1}
2018_PWD_22187_1,PW-JND-B and R-EA-I-NIT- 6053-6152 dt. 21.06.2018,Construction of Galu (Harabag) Bhatwari Lahla Malan Nakehar Kangwan road km 0/0 to 5/0 under SCSP,Construction of 6.00 mtr. span RCC slab culvert at km 3/555,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,09-Jul-2018 10:00 AM,NA ,90.0,No ,No,Offline,30-Jul-2018 11:30 AM,PWD,Harabag,175015.0,2.0,"11,87,841",Ajay Kumar,"1,355,626",Rejected-Finance,11-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_PWD_22558_1,PWD-BD-NIT-2018-19/5050-75,Construction of Biara Battan Road Km 0/0 to 5/0,Construction of 3.00 mtr span RCC slab culvert at RD 1/285.,Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,30-Jul-2018 10:00 AM,NA ,90.0,No ,No,Offline,18-Aug-2018 11:00 AM,PWD,Battan,176125.0,2.0,"5,40,992",Sanjay Kapoor,"546,179",Rejected-AOC,08-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_PWD_22978_1,L/R to village Nakroh under Bharwain Division,Construction of Missing CD on link road to village Nakroh km 00 to 2300 SH Const 3.00 meter RCC slab culvert at RD 2150,Construction of Missing CD on link road to village Nakroh km 00 to 2300 SH Const 3.00 meter RCC slab culvert at RD 2150,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Aug-2018 06:00 PM,NA ,120.0,No ,No,Offline,24-Aug-2018 11:30 AM,PWD,Bharwain,177109.0,2.0,"5,18,456",Rajesh Kumar Govt. Contractor,"543,882",Rejected-AOC,03-Mar-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_PWD_23566_4,PWP/CB/Tender/2019-6740-90 dt. 5-9-18,Construction of Link road from Jamnighat Jheel Bankabara to Dhounwala road km 0/0 to 5/020 ( SH Construction of 3.00 Mtr span Box cell type slab culvert at R.D. 1/540).(under S.C.S.P).,Construction of Link road from Jamnighat Jheel Bankabara to Dhounwala road km 0/0 to 5/020 ( SH Construction of 3.00 Mtr span Box cell type slab culvert at R.D. 1/540).(under S.C.S.P).,Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,14-Sep-2018 06:00 PM,NA ,90.0,No ,No,Offline,04-Oct-2018 11:30 AM,PWD,Paonta,173025.0,2.0,"7,08,936",Amit Kumar Contractor,"674,784",Rejected-Finance,11-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_PWD_23600_2,7263-90 dated 20.08.2018,Ordinary repair to Paonta Sahib Meenus Hatkoti road NH 72B (New NH 707) Km 0/0 to 161/715.(SH Maintenance of earthen shoulder opening of chocked culvert between km 149/0 to 161/715),Ordinary repair to Paonta Sahib Meenus Hatkoti road NH 72B (New NH 707) Km 0/0 to 161/715.(SH Maintenance of earthen shoulder opening of chocked culvert between km 149/0 to 161/715),Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,17-Sep-2018 02:00 PM,NA ,120.0,No ,No,Offline,24-Sep-2018 11:30 AM,PWD,Nahan,173001.0,2.0,"3,41,629",bhajan singh,"458,485",Accepted-AOC,03-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'repair': 2}
2018_PWD_23770_7,PWD-GA-Tender/2018-19- 6790-6839 dated 23.08.2018,Construction of Missing Culvert on Kuddi to Hobar road Km. 0/0 to 3/150,SH/ C/O 4.00 mtr. RCC Slab Culvert at RD. 2/795 alongwith Wing Walls,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Sep-2018 04:00 PM,NA ,90.0,No ,No,Offline,01-Oct-2018 11:30 AM,PWD,Dalhousie,176304.0,2.0,"17,00,841",Rajmal Rana,"1,845,026",Accepted-AOC,21-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_PWD_23770_9,PWD-GA-Tender/2018-19- 6790-6839 dated 23.08.2018,Missing Culvert on Nainikhad to Chuhan road Km. 0/0 to 32/0,SH/- C/O 3.00 mtrs. Span RCC Slab Culvert at Rd. 9/550 alongwith Wing Wall at Rd. 9/540.80 to 9/545.80 and 9/545.80 to 9/554.20,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Sep-2018 04:00 PM,NA ,90.0,No ,No,Offline,01-Oct-2018 11:30 AM,PWD,Dalhousie,176304.0,2.0,"16,23,978",Construction,"1,915,617",Rejected-Finance,21-Apr-2019,PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
