iph_loss_id,disaster_id,department_id,status,division_id,circle_id,incidentdate,division_name,CId,circle,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,tehsil_best_object_id,tehsil_alt,tehsil_alt_object_id
1.0,2609.0,36.0,Active,13.0,12.0,06-06-2020,Arki,12.0,Solan,Solan,,Arki,,ARKI,02-031-00057,,
2.0,2609.0,36.0,Active,11.0,12.0,06-06-2020,Solan ,12.0,Solan,Solan,,Solan,,SOLAN,02-031-00064,,
11.0,2796.0,36.0,Active,79.0,8.0,12-07-2020,Manali,8.0,Kullu,Kullu,,Manali,,MANALI,02-026-00015,,
12.0,2823.0,36.0,Active,12.0,12.0,20-07-2020,Nalagarh ,12.0,Solan,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
14.0,2823.0,43.0,Active,11.0,12.0,20-07-2020,Solan ,12.0,Solan,Solan,,Solan,,SOLAN,02-031-00064,,
15.0,2823.0,36.0,Active,11.0,12.0,20-07-2020,Solan ,12.0,Solan,Solan,,Solan,,SOLAN,02-031-00064,,
16.0,2845.0,36.0,Active,14.0,9.0,20-07-2020,Reckong Peo ,9.0,Reckong Peo ,Kinnaur,,Kalpa,,KALPA,02-034-00009,,
25.0,2978.0,36.0,Active,11.0,12.0,29-07-2020,Solan ,12.0,Solan,Solan,,Solan,,SOLAN,02-031-00064,,
26.0,2993.0,1041.0,Active,55.0,5.0,29-07-2020,Ghumarwin,5.0,Bilaspur,Bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
27.0,2994.0,36.0,Active,55.0,5.0,30-07-2020,Ghumarwin,5.0,Bilaspur,Bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
28.0,2712.0,1.0,Active,13.0,12.0,08-07-2020,Arki,12.0,Solan,Solan,,Arki,,ARKI,02-031-00057,,
29.0,3009.0,36.0,Active,16.0,9.0,18-06-2020,Kaza,9.0,Reckong Peo ,Sirmaur,,Dadahu,,DADAHU,02-032-00048,,
39.0,3036.0,1.0,Active,46.0,6.0,03-08-2020,Hamirpur,6.0,Hamirpur,Hamirpur,,Hamirpur,,HAMIRPUR,02-028-02858,,
40.0,3036.0,36.0,Active,47.0,6.0,03-08-2020,Barsar,6.0,Hamirpur,Una,Shimla,Una,,UNA,02-029-00069,,
41.0,3036.0,36.0,Active,50.0,6.0,03-08-2020,EE Bhoranj,6.0,Hamirpur,Kangra,Kangra,Khundian,Nagrota Bagwan,KHUNDIAN,02-024-02124,,
42.0,3036.0,36.0,Active,48.0,6.0,03-08-2020,Sarkaghat,6.0,Hamirpur,Mandi,,Sarkaghat,,SARKAGHAT,02-027-00031,,
43.0,3036.0,36.0,Active,49.0,6.0,03-08-2020,EE Dharampur,6.0,Hamirpur,Una,,Haroli,,HAROLI,02-029-00068,,
44.0,3036.0,36.0,Active,47.0,6.0,03-08-2020,Barsar,6.0,Hamirpur,Una,Shimla,Una,,UNA,02-029-00069,,
45.0,3036.0,36.0,Active,46.0,6.0,03-08-2020,Hamirpur,6.0,Hamirpur,Hamirpur,,Hamirpur,,HAMIRPUR,02-028-02858,,
53.0,3036.0,36.0,Active,46.0,6.0,03-08-2020,Hamirpur,6.0,Hamirpur,Hamirpur,,Hamirpur,,HAMIRPUR,02-028-02858,,
55.0,2993.0,36.0,Active,54.0,5.0,29-07-2020,Bilaspur,5.0,Bilaspur,Kangra,,Dera Gopipur,,DERA GOPIPUR,02-024-02113,,
